source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,43.0,43,CLAYTON,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, CLAYTON",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"25,077,000",3.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,55.0,55,DELAWARE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, DELAWARE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,343,000",2.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,55.0,55,DELAWARE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, DELAWARE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,082,000",1.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,61.0,61,DUBUQUE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, DUBUQUE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"29,976,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,61.0,61,DUBUQUE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, DUBUQUE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"28,562,000",1.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,65.0,65,FAYETTE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, FAYETTE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,177,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,65.0,65,FAYETTE,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, FAYETTE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"36,268,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,89.0,89,HOWARD,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, HOWARD",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"28,140,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,89.0,89,HOWARD,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, HOWARD",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"26,120,000",1.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,191.0,191,WINNESHIEK,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, WINNESHIEK",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"29,948,000",2.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,30,NORTHEAST,191.0,191,WINNESHIEK,,,0,,,9000,UNITED STATES,"IOWA, NORTHEAST, WINNESHIEK",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"26,726,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,9.0,9,AUDUBON,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, AUDUBON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"21,294,000",3.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,9.0,9,AUDUBON,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, AUDUBON",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"22,547,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,25.0,25,CALHOUN,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CALHOUN",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"35,140,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,25.0,25,CALHOUN,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CALHOUN",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"34,921,000",2.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,27.0,27,CARROLL,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CARROLL",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"33,993,000",4.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,27.0,27,CARROLL,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CARROLL",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"35,738,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,47.0,47,CRAWFORD,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CRAWFORD",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"43,064,000",2.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,47.0,47,CRAWFORD,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, CRAWFORD",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"42,345,000",2.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,73.0,73,GREENE,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, GREENE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"31,844,000",1.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,73.0,73,GREENE,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, GREENE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"34,530,000",2.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,77.0,77,GUTHRIE,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, GUTHRIE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"20,173,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,77.0,77,GUTHRIE,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, GUTHRIE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"22,616,000",2.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,85.0,85,HARRISON,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, HARRISON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"29,791,000",3.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,93.0,93,IDA,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, IDA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"26,256,000",3.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,93.0,93,IDA,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, IDA",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"27,778,000",2.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,133.0,133,MONONA,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, MONONA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"27,735,000",3.7
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,133.0,133,MONONA,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, MONONA",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"33,411,000",3.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,161.0,161,SAC,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, SAC",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"33,708,000",3.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,161.0,161,SAC,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, SAC",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"36,943,000",2.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,165.0,165,SHELBY,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, SHELBY",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"34,548,000",1.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,193.0,193,WOODBURY,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, WOODBURY",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"35,816,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,40,WEST CENTRAL,193.0,193,WOODBURY,,,0,,,9000,UNITED STATES,"IOWA, WEST CENTRAL, WOODBURY",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"40,525,000",1.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,15.0,15,BOONE,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, BOONE",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"30,603,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,15.0,15,BOONE,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, BOONE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"29,593,000",2.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,49.0,49,DALLAS,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, DALLAS",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"24,055,000",3.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,49.0,49,DALLAS,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, DALLAS",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"24,537,000",2.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,75.0,75,GRUNDY,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, GRUNDY",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"31,997,000",2.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,75.0,75,GRUNDY,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, GRUNDY",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"31,452,000",2.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,79.0,79,HAMILTON,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, HAMILTON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,444,000",1.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,83.0,83,HARDIN,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, HARDIN",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,213,000",2.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,83.0,83,HARDIN,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, HARDIN",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"33,887,000",1.7
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,99.0,99,JASPER,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, JASPER",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"34,673,000",1.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,99.0,99,JASPER,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, JASPER",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"36,048,000",2.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,127.0,127,MARSHALL,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, MARSHALL",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"30,017,000",2.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,127.0,127,MARSHALL,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, MARSHALL",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"25,866,000",3.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,153.0,153,POLK,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, POLK",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"13,409,000",3.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,153.0,153,POLK,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, POLK",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"15,138,000",3.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,157.0,157,POWESHIEK,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, POWESHIEK",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"26,501,000",3.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,157.0,157,POWESHIEK,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, POWESHIEK",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"27,075,000",2.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,169.0,169,STORY,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, STORY",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"32,390,000",2.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,169.0,169,STORY,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, STORY",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"28,168,000",2.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,171.0,171,TAMA,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, TAMA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"34,154,000",3.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,171.0,171,TAMA,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, TAMA",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"33,604,000",2.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,187.0,187,WEBSTER,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, WEBSTER",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"38,849,000",1.9
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,50,CENTRAL,187.0,187,WEBSTER,,,0,,,9000,UNITED STATES,"IOWA, CENTRAL, WEBSTER",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"41,791,000",1.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,11.0,11,BENTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, BENTON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"40,083,000",2.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,11.0,11,BENTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, BENTON",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"37,115,000",4.3
